request_id,status,latency_ms,tokens,response_size,success,error
260,200,30330.86,50,515,True,
261,200,29732.28,50,540,True,
262,200,27896.37,50,533,True,
263,200,28536.32,50,526,True,
264,200,29123.62,50,548,True,
265,200,30181.25,50,552,True,
266,200,29580.4,50,529,True,
267,200,27910.85,50,482,True,
268,200,28549.06,50,537,True,
269,200,29134.72,50,535,True,
270,200,30176.83,50,541,True,
271,200,29515.87,50,525,True,
272,200,27914.82,50,544,True,
273,200,28550.64,50,552,True,
274,200,29136.83,50,525,True,
275,200,30319.09,50,555,True,
276,200,29737.51,50,515,True,
277,200,28058.58,50,529,True,
278,200,28681.35,50,514,True,
279,200,29270.76,50,541,True,
280,200,30298.1,50,548,True,
281,200,29713.64,50,532,True,
282,200,30390.07,50,510,True,
283,200,28036.45,50,528,True,
284,200,28733.77,50,476,True,
285,200,29736.81,50,558,True,
286,200,28033.6,50,530,True,
287,200,28665.81,50,523,True,
288,200,29256.42,50,542,True,
289,200,30283.93,50,548,True,
290,200,28582.47,50,527,True,
291,200,28582.47,50,547,True,
292,200,29222.56,50,562,True,
293,200,29180.44,50,547,True,
294,200,30260.19,50,538,True,
295,200,28588.74,50,534,True,
296,200,28589.97,50,504,True,
297,200,29224.51,50,528,True,
298,200,29173.32,50,519,True,
299,200,30270.66,50,569,True,
300,200,29227.6,50,563,True,
301,200,28595.25,50,559,True,
302,200,28592.84,50,533,True,
303,200,29172.52,50,502,True,
304,200,30262.65,50,554,True,
305,200,28588.17,50,552,True,
306,200,28588.08,50,507,True,
307,200,29224.04,50,522,True,
308,200,29161.67,50,550,True,
309,200,30256.06,50,511,True,
310,200,28586.5,50,558,True,
311,200,28583.99,50,525,True,
312,200,29215.18,50,562,True,
313,200,29165.49,50,515,True,
314,200,30249.0,50,530,True,
315,200,28575.3,50,531,True,
316,200,28572.32,50,527,True,
317,200,29208.94,50,538,True,
318,200,29153.25,50,560,True,
319,200,30243.84,50,454,True,
320,200,28569.36,50,537,True,
321,200,28566.86,50,565,True,
322,200,29207.63,50,538,True,
323,200,29151.28,50,524,True,
324,200,30240.21,50,565,True,
325,200,28407.93,50,554,True,
326,200,28406.93,50,517,True,
327,200,30746.62,50,508,True,
328,200,28426.72,50,542,True,
329,200,29533.85,50,541,True,
330,200,27867.53,50,504,True,
