request_id,status,latency_ms,tokens,response_size,success,error
383,0,10988.98,0,0,False,Max retries exceeded
384,0,10987.96,0,0,False,Max retries exceeded
385,0,10988.67,0,0,False,Max retries exceeded
386,0,10988.8,0,0,False,Max retries exceeded
387,0,10988.51,0,0,False,Max retries exceeded
388,0,10988.45,0,0,False,Max retries exceeded
389,0,10988.13,0,0,False,Max retries exceeded
390,0,10988.07,0,0,False,Max retries exceeded
391,0,10986.85,0,0,False,Max retries exceeded
392,0,10987.76,0,0,False,Max retries exceeded
393,0,10987.51,0,0,False,Max retries exceeded
394,0,10987.6,0,0,False,Max retries exceeded
395,0,10987.32,0,0,False,Max retries exceeded
396,0,10987.18,0,0,False,Max retries exceeded
397,0,10986.96,0,0,False,Max retries exceeded
398,0,10986.88,0,0,False,Max retries exceeded
399,0,10986.72,0,0,False,Max retries exceeded
400,0,10986.65,0,0,False,Max retries exceeded
401,0,10986.39,0,0,False,Max retries exceeded
402,0,10986.26,0,0,False,Max retries exceeded
403,0,10986.0,0,0,False,Max retries exceeded
404,0,10985.96,0,0,False,Max retries exceeded
405,0,10985.77,0,0,False,Max retries exceeded
406,0,10985.83,0,0,False,Max retries exceeded
407,0,10985.65,0,0,False,Max retries exceeded
408,0,10985.51,0,0,False,Max retries exceeded
409,0,10985.18,0,0,False,Max retries exceeded
410,0,10985.16,0,0,False,Max retries exceeded
411,0,10985.0,0,0,False,Max retries exceeded
412,0,10985.34,0,0,False,Max retries exceeded
413,0,10985.41,0,0,False,Max retries exceeded
414,0,10985.05,0,0,False,Max retries exceeded
415,0,10984.86,0,0,False,Max retries exceeded
416,0,10984.78,0,0,False,Max retries exceeded
417,0,10984.61,0,0,False,Max retries exceeded
418,0,10984.33,0,0,False,Max retries exceeded
419,0,10984.26,0,0,False,Max retries exceeded
420,0,10984.1,0,0,False,Max retries exceeded
421,0,10984.2,0,0,False,Max retries exceeded
422,0,10984.07,0,0,False,Max retries exceeded
423,0,10984.0,0,0,False,Max retries exceeded
424,0,10983.95,0,0,False,Max retries exceeded
425,0,10983.86,0,0,False,Max retries exceeded
426,0,10983.74,0,0,False,Max retries exceeded
427,0,10983.69,0,0,False,Max retries exceeded
428,0,10983.57,0,0,False,Max retries exceeded
429,0,10983.49,0,0,False,Max retries exceeded
430,0,10983.46,0,0,False,Max retries exceeded
431,0,10983.37,0,0,False,Max retries exceeded
432,0,10983.25,0,0,False,Max retries exceeded
433,0,10983.22,0,0,False,Max retries exceeded
434,0,10983.15,0,0,False,Max retries exceeded
435,0,10983.1,0,0,False,Max retries exceeded
436,0,10999.52,0,0,False,Max retries exceeded
437,0,10998.42,0,0,False,Max retries exceeded
438,0,11001.74,0,0,False,Max retries exceeded
439,0,11001.17,0,0,False,Max retries exceeded
440,0,11000.79,0,0,False,Max retries exceeded
