request_id,status,latency_ms,tokens,response_size,success,error
293,200,186392.04,50,436,True,
294,200,187097.6,50,447,True,
295,200,187787.91,50,431,True,
296,200,188502.28,50,447,True,
297,200,189191.46,50,452,True,
298,200,189907.44,50,424,True,
299,200,190596.49,50,408,True,
300,200,191308.45,50,449,True,
301,200,191995.22,50,425,True,
302,200,192685.5,50,416,True,
303,200,193375.32,50,429,True,
304,200,194064.72,50,423,True,
305,200,194753.14,50,445,True,
306,200,195446.21,50,431,True,
307,200,196146.37,50,452,True,
308,200,196835.18,50,407,True,
309,200,197531.25,50,415,True,
310,200,198221.23,50,444,True,
311,200,198910.91,50,473,True,
312,200,199597.95,50,421,True,
313,200,200285.08,50,451,True,
314,200,200970.23,50,425,True,
315,200,201657.51,50,437,True,
316,200,202347.13,50,426,True,
317,200,203034.37,50,450,True,
318,200,203722.7,50,448,True,
319,200,204413.31,50,414,True,
320,200,205103.57,50,445,True,
321,200,205792.72,50,409,True,
322,200,206484.58,50,449,True,
323,200,207172.15,50,447,True,
324,200,207857.87,50,410,True,
325,200,208543.55,50,441,True,
326,200,209233.2,50,401,True,
327,200,209926.08,50,431,True,
328,200,210611.85,50,438,True,
329,200,211302.07,50,433,True,
330,200,211992.86,50,444,True,
331,200,212679.15,50,455,True,
332,200,213366.48,50,439,True,
333,200,214053.6,50,443,True,
334,200,214830.34,50,457,True,
335,200,215653.26,50,410,True,
336,200,216475.2,50,422,True,
337,200,217298.26,50,430,True,
338,200,218118.48,50,441,True,
339,200,218944.55,50,438,True,
340,200,219764.7,50,438,True,
341,200,220468.15,50,449,True,
342,200,221166.5,50,433,True,
343,200,221862.47,50,431,True,
344,200,222559.67,50,423,True,
345,200,223255.42,50,421,True,
346,200,223950.41,50,416,True,
347,200,224646.01,50,429,True,
348,200,225339.84,50,421,True,
349,200,226033.76,50,423,True,
350,200,226730.44,50,428,True,
351,200,227425.44,50,428,True,
352,200,228121.68,50,435,True,
353,200,228881.5,50,418,True,
354,200,229696.81,50,432,True,
355,200,230511.66,50,437,True,
356,200,231328.54,50,459,True,
357,200,232157.31,50,432,True,
358,200,232878.36,50,441,True,
359,200,233610.78,50,442,True,
360,200,234333.73,50,428,True,
361,200,235018.53,50,435,True,
362,200,235742.72,50,432,True,
363,200,236428.3,50,438,True,
364,200,237141.7,50,432,True,
365,200,237829.65,50,442,True,
366,200,238616.43,50,444,True,
367,200,239324.15,50,415,True,
368,200,240022.2,50,427,True,
369,200,240798.06,50,425,True,
370,200,241630.8,50,416,True,
371,200,242463.09,50,425,True,
372,200,243292.86,50,426,True,
373,200,244126.38,50,426,True,
374,200,244956.22,50,442,True,
375,200,245788.51,50,457,True,
376,200,246498.65,50,446,True,
377,200,247212.21,50,417,True,
378,200,247914.39,50,419,True,
379,200,248615.55,50,424,True,
380,200,249315.46,50,443,True,
381,200,250027.01,50,440,True,
