request_id,status,latency_ms,tokens,response_size,success,error
380,200,253912.78,50,449,True,
381,200,254688.62,50,416,True,
382,200,255462.27,50,447,True,
383,200,256238.12,50,457,True,
384,200,257020.08,50,399,True,
385,200,257798.31,50,432,True,
386,200,258584.08,50,431,True,
387,200,259350.69,50,423,True,
388,200,260128.12,50,398,True,
389,200,260914.72,50,436,True,
390,200,261691.53,50,439,True,
391,200,262466.42,50,441,True,
392,200,263237.54,50,401,True,
393,200,264015.51,50,432,True,
394,200,264788.8,50,435,True,
395,200,265562.49,50,458,True,
396,200,266334.08,50,421,True,
397,200,267110.78,50,441,True,
398,200,267882.1,50,437,True,
399,200,268655.39,50,438,True,
400,200,269431.69,50,458,True,
401,200,270204.1,50,444,True,
402,200,270979.81,50,436,True,
403,200,271749.98,50,420,True,
404,200,272524.87,50,435,True,
405,200,273297.0,50,452,True,
406,200,274075.34,50,414,True,
407,200,274847.67,50,413,True,
408,200,275620.35,50,451,True,
409,200,276393.05,50,444,True,
410,200,277166.93,50,425,True,
411,200,277938.57,50,433,True,
412,200,278710.19,50,439,True,
413,200,279481.63,50,423,True,
414,200,280251.28,50,418,True,
415,200,281022.82,50,460,True,
416,200,281795.27,50,429,True,
417,200,282572.92,50,443,True,
418,200,283340.53,50,419,True,
419,200,284112.41,50,437,True,
420,200,284884.08,50,435,True,
421,200,285653.52,50,412,True,
422,200,286423.84,50,417,True,
423,200,287192.79,50,415,True,
424,200,287973.64,50,426,True,
425,200,288744.06,50,416,True,
426,200,289515.95,50,430,True,
427,200,290286.05,50,423,True,
428,200,291056.69,50,428,True,
429,200,291827.38,50,438,True,
430,200,292598.63,50,436,True,
431,200,293383.28,50,426,True,
432,200,294158.68,50,443,True,
433,200,294933.71,50,397,True,
434,200,295704.71,50,432,True,
435,200,296482.55,50,435,True,
436,200,297258.58,50,428,True,
437,200,298030.62,50,437,True,
438,200,298802.69,50,432,True,
439,200,299575.14,50,426,True,
440,200,300347.22,50,438,True,
441,0,300410.15,0,0,False,
442,0,300410.48,0,0,False,
443,0,300410.47,0,0,False,
444,0,300409.93,0,0,False,
445,0,300409.97,0,0,False,
446,0,300409.96,0,0,False,
447,0,300410.3,0,0,False,
448,0,300409.6,0,0,False,
449,0,300410.49,0,0,False,
450,0,300409.77,0,0,False,
451,0,300410.38,0,0,False,
452,0,300410.07,0,0,False,
453,0,300410.09,0,0,False,
454,0,300409.54,0,0,False,
455,0,300409.95,0,0,False,
456,0,300409.69,0,0,False,
457,0,300409.48,0,0,False,
458,0,300410.13,0,0,False,
459,0,300409.89,0,0,False,
460,0,300409.18,0,0,False,
461,0,300409.28,0,0,False,
462,0,300409.21,0,0,False,
463,0,300409.92,0,0,False,
464,0,300408.88,0,0,False,
465,0,300409.1,0,0,False,
466,0,300409.88,0,0,False,
467,0,300409.91,0,0,False,
468,0,300408.87,0,0,False,
469,0,300408.92,0,0,False,
470,0,300408.72,0,0,False,
471,0,300408.48,0,0,False,
472,0,300409.17,0,0,False,
473,0,300409.32,0,0,False,
474,0,300408.72,0,0,False,
475,0,300409.25,0,0,False,
476,0,300408.49,0,0,False,
477,0,300409.43,0,0,False,
478,0,300408.52,0,0,False,
479,0,300409.08,0,0,False,
480,0,300408.81,0,0,False,
481,0,300409.04,0,0,False,
482,0,300408.25,0,0,False,
483,0,300409.14,0,0,False,
484,0,300408.0,0,0,False,
485,0,300409.03,0,0,False,
486,0,300408.0,0,0,False,
487,0,300407.81,0,0,False,
488,0,300408.89,0,0,False,
489,0,300408.58,0,0,False,
490,0,300407.88,0,0,False,
491,0,300408.53,0,0,False,
492,0,300408.08,0,0,False,
493,0,300408.43,0,0,False,
494,0,300407.71,0,0,False,
495,0,300407.46,0,0,False,
496,0,300408.27,0,0,False,
497,0,300408.21,0,0,False,
498,0,300407.29,0,0,False,
499,0,300407.43,0,0,False,
