timestamp,run_id,event_type,request_id,latency_ms,tokens,worker_id,routing_strategy,success,error
2026-05-09T21:58:32.614894,20260509_215122_fault_200,inference,63,0,0,unknown,load_aware,False,Simulated crash: worker-1
2026-05-09T21:58:32.821598,20260509_215122_fault_200,inference,89,1309.92,20,worker-3,load_aware,True,
2026-05-09T21:58:33.014429,20260509_215122_fault_200,inference,90,1313.0,20,worker-3,load_aware,True,
2026-05-09T21:58:33.206334,20260509_215122_fault_200,inference,91,1306.19,20,worker-3,load_aware,True,
2026-05-09T21:58:33.399016,20260509_215122_fault_200,inference,92,1300.57,20,worker-1,load_aware,True,
2026-05-09T21:58:33.596115,20260509_215122_fault_200,inference,59,1311.58,20,worker-1,load_aware,True,
2026-05-09T21:58:33.788639,20260509_215122_fault_200,inference,61,1303.83,20,worker-1,load_aware,True,
2026-05-09T21:58:33.990542,20260509_215122_fault_200,inference,62,1300.1,20,worker-1,load_aware,True,
2026-05-09T21:58:34.192964,20260509_215122_fault_200,inference,95,1311.0,20,worker-1,load_aware,True,
2026-05-09T21:58:34.195122,20260509_215122_fault_200,inference,72,0,0,unknown,load_aware,False,Simulated crash: worker-1
2026-05-09T21:58:34.385853,20260509_215122_fault_200,inference,96,1303.76,20,worker-1,load_aware,True,
2026-05-09T21:58:34.578027,20260509_215122_fault_200,inference,99,1173.51,20,worker-1,load_aware,True,
2026-05-09T21:58:34.770714,20260509_215122_fault_200,inference,97,1489.5,20,worker-1,load_aware,True,
2026-05-09T21:58:34.965326,20260509_215122_fault_200,inference,68,1364.74,20,worker-1,load_aware,True,
2026-05-09T21:58:34.966833,20260509_215122_fault_200,inference,77,0,0,unknown,load_aware,False,Simulated crash: worker-1
2026-05-09T21:58:35.163960,20260509_215122_fault_200,inference,98,1696.66,20,worker-1,load_aware,True,
2026-05-09T21:58:35.358765,20260509_215122_fault_200,inference,69,1564.57,20,worker-1,load_aware,True,
2026-05-09T21:58:35.567441,20260509_215122_fault_200,inference,101,1563.34,20,worker-1,load_aware,True,
2026-05-09T21:58:35.760470,20260509_215122_fault_200,inference,102,1560.56,20,worker-1,load_aware,True,
2026-05-09T21:58:35.954730,20260509_215122_fault_200,inference,103,1562.88,20,worker-1,load_aware,True,
2026-05-09T21:58:36.147650,20260509_215122_fault_200,inference,104,1564.5,20,worker-1,load_aware,True,
2026-05-09T21:58:36.341899,20260509_215122_fault_200,inference,105,1566.45,20,worker-1,load_aware,True,
2026-05-09T21:58:36.534134,20260509_215122_fault_200,inference,106,1563.31,20,worker-1,load_aware,True,
2026-05-09T21:58:36.736204,20260509_215122_fault_200,inference,107,1563.83,20,worker-1,load_aware,True,
2026-05-09T21:58:36.935525,20260509_215122_fault_200,inference,108,1572.53,20,worker-1,load_aware,True,
2026-05-09T21:58:37.135725,20260509_215122_fault_200,inference,109,1559.72,20,worker-1,load_aware,True,
2026-05-09T21:58:37.333533,20260509_215122_fault_200,inference,110,1566.5,20,worker-1,load_aware,True,
2026-05-09T21:58:37.530420,20260509_215122_fault_200,inference,111,1568.89,20,worker-1,load_aware,True,
2026-05-09T21:58:37.723015,20260509_215122_fault_200,inference,112,1568.5,20,worker-1,load_aware,True,
2026-05-09T21:58:37.916158,20260509_215122_fault_200,inference,113,1569.36,20,worker-1,load_aware,True,
2026-05-09T21:58:38.114295,20260509_215122_fault_200,inference,85,1573.26,20,worker-1,load_aware,True,
2026-05-09T21:58:38.318147,20260509_215122_fault_200,inference,114,1575.82,20,worker-1,load_aware,True,
2026-05-09T21:58:38.511855,20260509_215122_fault_200,inference,115,1571.66,20,worker-1,load_aware,True,
2026-05-09T21:58:38.704326,20260509_215122_fault_200,inference,117,1563.05,20,worker-1,load_aware,True,
2026-05-09T21:58:38.707021,20260509_215122_fault_200,inference,93,0,0,unknown,load_aware,False,Simulated crash: worker-2
